id,budget,revenue
810161,0,0
810096,0,0
810117,0,0
810120,N/A,0
810127,0,0
810675,0,0
810673,0,0
810688,0,Não Informado
810698,0,0
810699,0,0
810700,0,0
810705,N/A,0
810620,N/A,0
810796,0,0
810805,0,0
810809,0,0
810710,0,0
810733,0,0
810767,0,0
810746,0,0
810750,0,0
810464,N/A,0
810458,0,0
810451,0,0
810472,0,0
810481,0,0
810445,0,0
810402,0,0
810572,0,0
810591,0,0
810505,0,0
810524,0,Não Informado
810530,0,0
810539,0,0
809366,N/A,Não Informado
809382,N/A,0
809390,387000,0
809398,0,0
809321,0,0
809327,0,0
809341,0,0
809416,0,0
809420,0,0
809438,0,0
809086,0,0
809092,0,0
809098,0,0
809294,0,0
809235,0,0
809757,0,0
809741,0,0
809919,0,0
809914,0,0
809882,0,0
809909,N/A,0
809580,0,0
809610,0,0
809562,0,0
809524,0,0
809521,0,0
809519,0,0
809537,0,0
809690,USD 220000,0
809705,$ 10000,0
809729,0,0
809730,0,0
809680,0,Não Informado
809631,0,0
809634,0,0
809636,0,0
809640,0,0
809654,5000,0
809662,0,0
809663,0,0
809672,0,0
809673,0,0
810823,0,0
811949,0,0
811906,0,0
811921,0,0
811928,0,0
811941,36500000,0
811992,0,0
812055,0,Unknown
812049,0,0
812064,0,0
811903,30,0
811773,0,0
811766,85.0K,0
811763,N/A,0
811760,0,0
811784,0,0
811750,0,0
811864,0,0
811895,N/A,Unknown
811833,0,0
812359,N/A,0
812358,0,0
812350,0,0
812323,0,0
812332,0,0
812435,0,0
812427,0,0
812134,0,0
812142,0,0
812132,0,0
812121,0,0
812129,0,0
812261,0,0
812258,0,0
812200,0,0
812213,0,0
810825,N/A,Não Informado
811123,0,0
811066,0,0
811083,0,0
811094,0,0
811109,0,0
811110,0,0
811111,0,0
811235,0,0
811279,0,0
811281,0,0
811216,N/A,0
811196,0,0
811204,0,0
810892,0,0
810909,21540,0
810840,0,0
810846,0,0
811020,0,0
811041,0,0
810962,0,0
810958,0,Unknown
810969,N/A,0
810990,0,0
811558,0,0
811581,0,0
811588,0,0
811516,0,0
811652,4500,0
811611,0,0
811622,0,0
811371,0,0
811342,N/A,0
811467,0,0
811401,0,0
811402,0,0
811403,0,0
811410,0,0
811418,0,0
806755,500000,0
806773,15000,0
806774,0,0
806672,0,0
806677,0,0
806850,0,0
806855,0,0
806846,0,0
806859,0,Não Informado
806837,0,0
806801,N/A,0
806799,0,0
806797,0,0
806832,$ 100,0
806824,N/A,0
806525,0,0
806454,5000,0
806486,0,0
806560,N/A,Unknown
806618,0,0
806647,0,0
806565,0,0
807170,0,0
807192,0,0
807255,0,0
807251,0,0
807249,0,0
807265,0,0
807271,0,0
807275,0,Unknown
806943,0,0
806935,0,0
806962,0,0
807049,0,0
807089,0,0
807025,0,0
806448,0,0
806447,0,0
805936,0,0
805949,0,0
805897,0,0
806033,0,0
806045,0,0
806048,0,0
805994,0,0
805677,0,0
805668,0,0
805656,0,0
805686,0,0
805687,0,0
805691,$ 96,0
805758,0,Não Informado
805765,0,0
805806,0,0
806309,0,Não Informado
806307,0,0
806304,0,Não Informado
806269,0,0
806418,6000,0
806417,N/A,0
806409,0,0
806089,0,0
806235,N/A,0
806236,0,0
808506,0,0
808624,0,0
808588,0,0
808606,0,0
808332,0,0
808280,0,0
808272,0,0
808318,0,0
808439,0,0
808421,0,Não Informado
808933,N/A,0
808870,0,0
808900,0,0
808913,0,0
809035,0,0
809062,0,0
808975,0,0
808868,0,0
808739,0,0
808707,0,0
808710,0,Unknown
808714,0,Não Informado
808795,0,0
808801,0,0
807567,0,0
807467,0,0
807481,0,0
807482,0,0
807491,0,0
807857,N/A,0
807577,N/A,0
807575,0,0
807596,0,0
807364,N/A,Não Informado
807296,N/A,0
807420,0,0
807436,0,0
807451,0,0
807372,0,0
808163,0,0
808153,0,0
808167,0,0
808172,0,0
808176,0,Não Informado
808180,N/A,Não Informado
808183,0,0
808100,$ 5000,0
808239,0,0
808195,0,0
808206,0,0
808207,0,0
808219,N/A,Unknown
807980,0,0
807924,0,0
807944,0,0
807946,0,0
808063,N/A,0
808058,0,0
808053,270000,0
808086,0,0
808033,0,0
808034,1000,0
808037,8000,0
789054,0,0
789070,0,0
789234,0,0
789158,0,0
789169,0,0
789151,13600,0
788888,0,0
788876,0,0
788873,25000,0
788869,0,0
788864,0,0
788918,0,0
788953,0,0
788947,0,0
789517,0,0
789545,0,0
789551,0,0
789468,0,0
789482,0,0
789633,0,0
789673,0,0
789676,0,0
789576,15,0
789596,0,0
789614,N/A,0
789314,0,0
789294,0,0
789414,0,0
789434,0,0
789354,3000,0
789385,0,0
788341,0,0
788359,0,0
788297,0,0
788303,0,0
788462,0,0
788162,0,0
788186,0,0
788107,0,Unknown
788140,0,0
788116,0,0
788247,0,0
788246,0,0
788230,670000,0
788235,0,Não Informado
788646,0,0
788823,USD 6570,0
788754,0,0
788746,0,0
788532,18.0K,0
788546,10.0K,0
788478,0,0
788470,N/A,0
788501,0,0
788596,0,0
788584,0,0
788587,0,0
790855,0,0
790784,0,Não Informado
790777,0,0
790774,N/A,0
790773,0,0
790772,0,0
790771,0,0
790789,0,0
790790,0,Não Informado
790796,0,0
790992,0,0
790994,0,0
791005,0,0
790634,0,0
790584,0,0
790602,5500,Não Informado
790740,0,0
790758,0,0
790695,7500,0
790709,0,0
791306,0,0
791318,0,0
791251,0,0
791254,0,0
791264,0,0
791265,0,0
791396,0,0
791366,0,0
791391,0,0
791085,0,0
791072,0,0
791106,0,0
791107,N/A,0
791112,0,0
791115,0,0
791057,0,0
791058,0,0
791059,0,0
791116,0,0
791193,0,0
791211,275,0
791178,0,0
791119,0,0
791121,0,0
791120,0,0
791156,0,0
789903,0,Não Informado
789910,0,0
790043,N/A,0
790041,0,Não Informado
789689,0,0
789703,0,Não Informado
789857,0,0
789861,0,0
789795,100,0
789798,0,0
789797,0,0
790088,0,0
790091,0,0
790373,0,0
790347,0,0
790353,0,0
790356,0,0
790551,0,0
790459,0,0
790450,0,0
790491,0,0
790152,0,0
790146,0,0
790170,0,0
790182,0,0
790119,0,0
790126,0,0
790189,0,0
790213,0,0
790216,0,0
790232,0,0
790234,0,0
790239,12.0K,0
790245,0,0
785698,0,0
785687,0,Unknown
785699,0,0
785701,0,0
785631,0,0
785728,0,0
785800,0,0
785796,0,0
785820,30,0
785751,0,0
785630,0,0
785452,0,0
785488,0,Não Informado
785429,40000000,0
785424,N/A,0
785440,0,Unknown
785443,0,0
785444,0,0
785445,0,0
785448,0,0
785599,0,0
785591,0,0
785589,0,0
785614,521,0
785620,0,0
785626,0,0
785580,0,0
785564,0,0
785577,N/A,0
785848,0,0
786192,0,0
786196,0,0
786104,0,0
786284,N/A,0
785930,0,0
785929,0,0
785927,0,0
785915,0,0
785910,0,0
785941,0,0
785944,0,0
785946,0,0
785903,0,Não Informado
785869,0,0
786050,0,0
786024,0,0
786075,0,0
785990,0,0
786017,N/A,0
786020,0,0
784850,0,0
784838,0,0
784784,0,0
784817,0,0
784833,0,0
784956,0,0
784958,0,0
784892,100000,0
784782,0,0
784651,0,0
784659,0,Não Informado
784584,0,Não Informado
784778,0,0
784767,0,Não Informado
784972,0,0
785264,0,0
785237,N/A,0
784976,0,0
785373,0,0
785364,0,0
785360,0,0
785391,0,0
785058,0,0
785059,0,0
785068,0,0
784995,0,0
785141,0,0
785131,N/A,Unknown
785171,0,Não Informado
785092,30000,0
785094,0,0
785102,0,0
785125,500,0
787511,0,0
787507,0,0
787506,0,0
787524,N/A,0
787527,0,0
787467,0,0
787460,0,Não Informado
787487,0,0
787288,0,0
787311,N/A,0
787321,0,0
787402,0,0
787393,0,0
787424,0,0
787442,0,0
787358,0,0
787385,0,0
787947,0,0
787945,N/A,0
787942,0,0
787894,0,0
787928,0,0
787922,0,0
788038,0,0
788036,N/A,0
788032,0,0
788024,0,Não Informado
787742,0,0
787724,0,0
787666,0,0
787685,0,Não Informado
787699,125000000,0
787850,0,0
786564,1000,0
786713,0,0
786712,0,0
786692,N/A,0
786698,0,0
786703,0,0
786393,0,0
786391,0,0
786400,0,0
786408,0,0
786410,0,0
786422,0,0
786338,0,0
786358,0,0
786527,0,0
786528,0,Unknown
786455,0,0
786439,0,0
786471,0,0
786983,0,0
787180,$ 500,0
787208,0,0
787214,N/A,0
786973,0,0
786821,0,0
786835,0,0
786823,N/A,0
786810,3000,0
786842,0,0
786856,0,0
786789,0,0
786864,0,0
786866,0,0
786937,30,0
786924,0,0
786892,150000000,0
796082,0,Não Informado
796085,0,0
796004,0,0
795995,0,0
795994,0,0
795992,0,0
795990,0,0
796017,0,Não Informado
796023,0,0
796217,0,0
796236,0,0
796174,0,0
796125,0,Não Informado
795820,0,0
795808,0,0
795801,6000,0
795823,0,0
795824,0,0
795731,0,0
795726,2000,0
795724,0,0
795705,$ 1675,0
795764,0,0
795766,0,0
795768,0,0
795770,N/A,0
795847,0,0
795970,2,0
795972,0,0
795973,0,0
795869,0,0
795918,0,0
795880,0,0
795887,0,0
795908,0,0
794808,0,0
796538,0,0
796532,0,0
796529,0,0
796550,0,0
796496,0,0
796494,0,0
796515,0,0
796516,0,0
796657,0,0
796658,0,Unknown
796668,0,0
796581,N/A,0
796592,0,0
796599,0,0
796606,N/A,0
796617,0,0
796351,0,0
796271,N/A,0
796307,0,0
796444,0,0
796385,0,0
795084,0,0
795081,0,0
795042,0,0
795049,0,0
795054,0,0
795147,N/A,0
795144,0,0
795138,0,0
794886,0,Unknown
794913,30.0K,0
794864,0,0
794923,0,0
794926,0,0
794985,0,0
794976,0,0
794963,0,0
795550,0,0
795666,0,0
795695,0,0
795581,0,0
795603,0,0
795606,167000,0
795617,0,0
795314,0,0
795248,6000,0
795260,0,0
795254,0,0
795242,0,0
795290,0,0
795397,0,0
795422,125000,0
797855,0,0
797891,0,0
797850,0,Unknown
797799,0,0
797819,0,0
797833,0,0
797835,0,0
797843,0,0
797972,0,0
797916,0,Não Informado
797913,0,0
797620,0,0
797565,0,0
797607,0,0
797786,0,Unknown
797748,0,0
797743,0,0
797766,0,0
797781,0,0
797682,0,0
797707,N/A,0
797710,40000,0
797720,0,0
798215,344.2K,0
798392,0,0
798322,0,0
798362,0,0
798054,0,0
798067,0,0
798059,0,0
798057,0,0
798092,0,0
797998,0,0
798021,0,0
798104,0,0
798179,0,0
798108,0,Não Informado
798170,0,0
798195,0,0
796952,0,0
796898,0,0
796970,0,0
797004,0,0
796721,0,Não Informado
796733,0,0
796709,0,0
796697,0,0
796850,0,0
796853,0,0
796777,0,0
796763,N/A,0
796762,0,0
797388,0,0
797304,0,0
797296,N/A,0
797350,0,0
797352,0,Unknown
797506,0,0
797541,N/A,0
797423,0,0
797447,0,0
797463,0,0
797147,10000,0
797171,0,0
797107,0,Unknown
797116,0,0
797273,0,0
792492,0,0
792491,0,0
792444,0,0
792440,0,0
792584,0,0
792580,0,0
792604,0,Unknown
792614,6700000,0
792570,0,0
792307,70000000,0
792254,7500,0
792391,N/A,0
792428,20000,0
792349,0,0
792351,0,0
792890,0,0
792905,0,0
792923,0,0
792845,0,0
792834,0,0
793026,0,Não Informado
793036,10000,Não Informado
792957,0,0
792979,0,Não Informado
792700,0,0
792724,0,0
792629,0,0
792651,0,0
792659,0,0
792787,0,0
792745,0,0
792739,0,0
791702,USD 21000,0
791708,0,0
791693,0,0
791820,0,0
791742,0,0
791781,0,0
791507,0,0
791501,0,0
791500,0,0
791497,0,0
791520,0,0
791529,0,0
791463,0,0
791455,0,Não Informado
791483,0,0
791615,0,0
791630,0,0
792103,0,0
792124,200000,0
792041,0,0
792080,20000,0
792187,0,Não Informado
792221,0,0
792151,0,Não Informado
792180,0,0
791894,0,0
791844,10,0
791850,0,Unknown
791845,0,Unknown
791860,0,0
791874,0,0
792003,0,0
791991,0,0
791981,0,0
794253,N/A,0
794206,0,0
794263,0,0
794339,0,0
794340,0,0
794353,0,Não Informado
794365,0,0
794316,0,0
794281,0,0
794302,0,0
794310,0,0
794006,0,Não Informado
794015,0,Não Informado
794036,0,Não Informado
794061,N/A,0
793995,0,0
794147,0,0
794093,0,0
794113,0,0
794643,0,0
794633,0,Unknown
794662,0,0
794581,N/A,Não Informado
794586,0,0
794594,0,0
794759,0,0
794776,0,0
794725,0,0
794741,0,0
794452,N/A,0
794534,0,0
794528,0,0
794524,0,0
794542,0,0
794544,0,0
794554,0,0
793379,60000,0
793391,0,0
793422,0,0
793447,0,0
793448,0,0
793462,25000,0
793160,0,0
793170,0,0
793264,0,Não Informado
793249,0,0
793279,0,0
793234,N/A,0
793752,0,0
793764,0,0
793794,0,0
793807,0,0
793754,0,Não Informado
793724,400,0
793749,0,60000
793744,0,0
793901,0,0
793904,0,0
793916,0,Unknown
793871,0,Unknown
793588,N/A,0
793545,0,0
793667,0,0
793679,0,0
793634,1700,1
942112,0,0
942129,0,0
942075,0,0
942202,0,0
941929,0,0
941940,0,0
941873,0,0
941954,200,0
941954,N/A,0
942053,0,0
941961,0,0
942456,0,0
942480,0,Não Informado
942560,0,Não Informado
942587,0,0
942553,0,Não Informado
942414,0,0
942385,0,0
942363,0,0
941431,0,0
941470,17000,0
941472,0,0
941223,N/A,Não Informado
941220,0,0
941198,0,0
941314,0,0
941305,0,Não Informado
941294,0,0
941699,N/A,0
941728,0,0
941817,0,0
941553,0,0
941645,0,0
943661,0,0
943663,0,0
943579,USD 2500,500
943405,0,0
943497,0,0
943520,4500,0
943527,0,0
944058,0,0
944046,0,0
944007,0,Não Informado
944041,0,0
944117,17700000,0
944183,0,0
944173,N/A,0
944194,0,0
944167,0,0
943960,1000,0
943970,0,0
943981,0,0
943888,0,0
943898,0,0
943912,0,0
943913,0,0
942889,0,Não Informado
942895,0,0
942839,0,0
942842,0,0
942996,0,0
942926,0,0
942918,0,0
942912,0,0
942950,0,0
942808,N/A,0
942691,0,0
942702,0,0
942631,N/A,0
942784,0,0
942795,0,0
942796,0,0
942804,0,0
942724,0,0
943248,N/A,0
943294,0,0
943375,0,0
943377,0,0
943379,0,0
943331,0,0
943049,0,0
943050,0,0
943152,0,0
943116,0,0
939059,0,0
939056,0,0
939110,0,0
939170,0,0
939129,0,0
939140,N/A,0
938850,USD 2000,0
938973,0,0
938935,N/A,0
938939,0,0
938931,0,0
938959,0,0
939508,0,0
939514,0,0
939598,0,Não Informado
939537,0,0
939535,0,0
939555,0,0
939561,340,0
939293,0,0
939285,0,0
939308,N/A,0
939268,0,0
939239,0,0
939230,0,0
939229,0,0
939388,0,0
938313,0,0
938300,0,0
938263,0,0
938258,0,0
938408,0,0
938403,0,0
938426,0,0
938355,N/A,0
938349,0,0
938381,0,0
938128,0,0
938127,0,0
938148,0,0
938068,0,0
938099,0,Unknown
938231,0,0
938434,0,0
938669,0,0
938792,0,0
938804,0,Não Informado
938548,0,0
938442,0,0
938477,661839,132367
938508,2000000,0
938620,0,0
940588,0,0
940587,0,0
940575,0,0
940606,0,0
940611,N/A,0
940723,$ 3000,0
940721,0,0
940718,0,0
940689,0,0
940673,0,0
940696,0,0
940571,0,0
940461,$ 4000,0
940456,0,0
940475,N/A,Não Informado
940531,0,0
940533,0,0
940551,0,0
940564,0,Unknown
941006,0,0
941024,0,0
940979,0,0
941145,0,0
941054,0,0
941081,0,0
940821,2500,0
940842,N/A,Unknown
940843,0,Não Informado
940847,0,0
940801,0,0
940875,N/A,0
939906,0,0
939835,0,0
939997,0,0
939911,0,0
939945,0,0
939678,50000,0
939702,0,0
939710,0,0
939664,0,0
939783,0,0
939762,0,0
940258,0,0
940286,0,Não Informado
940290,0,0
940255,0,0
940246,0,0
940358,0,0
940379,0,0
940382,0,0
940396,0,0
940066,15000,0
940177,0,0
940201,0,Unknown
940149,0,0
948281,N/A,0
948278,0,0
948252,0,0
948384,0,0
948363,0,Unknown
948367,0,0
948398,4500,0
948330,USD 750,0
948328,0,0
948092,0,0
948104,0,0
948040,0,0
948194,0,0
948190,0,0
948139,0,0
948127,750,0
948660,0,0
948748,N/A,0
948763,0,0
948768,0,0
948770,0,0
948733,0,0
948712,0,0
948715,0,0
948719,0,0
948495,0,Não Informado
948497,0,Não Informado
948436,0,0
948455,0,0
948575,0,0
948523,0,Não Informado
948551,0,0
947483,0,24000
947480,0,0
947497,0,0
947643,0,0
947476,355000,0
947346,0,0
947362,0,Não Informado
947375,0,0
947285,0,0
947326,N/A,Unknown
947428,N/A,0
947410,0,0
947413,N/A,0
947920,0,0
947965,0,0
947826,0,0
947724,N/A,0
947650,0,0
947730,0,Unknown
947775,5000,0
947775,N/A,0
949888,0,0
949884,0,0
949893,0,0
949896,0,0
949907,0,0
949830,0,Unknown
949855,0,0
949860,0,0
949726,0,0
949587,0,0
949583,0,0
949569,0,0
949568,0,0
949596,0,0
949598,0,0
949606,0,0
949567,0,0
949558,0,0
949622,0,0
949703,0,0
949715,0,Unknown
949659,0,0
949660,400000,0
949662,0,0
949665,15937,0
950182,200,0
950186,0,Unknown
950144,0,0
950198,$ 50000,0
949931,0,0
950280,0,0
950307,0,0
950265,N/A,0
950237,0,Unknown
950238,0,0
950253,0,0
950257,0,0
950263,0,0
949985,0,0
949999,0,0
949947,0,0
950088,5000,0
950022,0,0
950024,N/A,0
949016,0,0
949024,0,0
949025,0,0
949118,0,0
949087,0,0
948833,0,0
948804,3500,0
948873,0,0
949388,N/A,0
949394,0,0
949349,0,0
949360,0,0
949480,0,0
949222,0,0
949229,0,Unknown
949232,0,0
949164,0,0
949148,0,0
949146,0,0
949303,0,0
949307,2000,0
949261,0,0
949262,0,0
945231,0,0
945203,$ 26500,Não Informado
945222,0,0
945337,0,0
945302,6000,0
945308,0,0
945056,0,0
945077,0,0
945083,$ 16000,Não Informado
945043,0,0
945045,0,0
945121,0,0
945126,0,0
945607,0,3550053
945610,N/A,0
945612,0,0
945671,$ 197208,0
945436,0,0
945426,0,0
945393,N/A,0
945397,0,0
945397,0,0
945462,0,0
945508,0,0
945464,0,Não Informado
944544,0,0
944471,0,0
944637,0,0
944568,10000,0
944274,0,0
944271,0,0
944249,0,0
944373,0,0
944368,$ 2900000,0
944318,0,0
944887,0,0
944876,0,0
944848,0,0
944852,0,0
944920,0,0
944992,0,0
945005,0,Unknown
944936,0,0
944950,0,0
944968,0,0
944952,0,0
944654,0,0
944689,0,0
944800,0,0
944737,0,0
944740,0,0
944777,0,0
945707,0,Unknown
945707,N/A,Não Informado
946744,N/A,0
946720,20.0K,0
946839,0,0
946816,0,0
946563,0,Não Informado
946580,N/A,0
946583,0,0
946535,0,0
946647,0,0
946665,0,Não Informado
946615,0,0
947083,0,0
947230,150000,0
947241,0,0
947242,0,0
947248,0,0
946932,0,Unknown
946938,0,0
946891,0,0
946882,0,0
946913,0,0
946918,0,0
947031,0,0
947061,0,0
946972,0,0
946977,0,0
945961,0,0
946001,0,0
945917,0,0
945916,0,0
945937,0,0
946008,0,0
946099,0,0
946020,0,0
946027,0,0
945907,0,0
945785,0,0
945771,0,0
945796,367,0
945802,0,0
945813,N/A,0
945815,50,Não Informado
945834,5000,0
946102,0,Unknown
946362,0,0
946399,0,0
946311,0,0
946457,0,0
946491,0,0
946173,0,0
946175,0,0
946290,0,0
946123,0,0
946112,N/A,0
946137,0,Não Informado
946190,0,0
946289,0,0
946210,0,0
946221,0,0
929773,0,0
929778,0,Unknown
929447,N/A,0
929444,0,0
929443,0,0
929442,0,Não Informado
929480,0,0
929486,0,0
929387,0,0
929564,0,0
929584,0,0
929529,0,0
930098,0,0
930122,0,0
929996,0,0
930189,0,Unknown
930164,0,0
930147,0,0
929859,0,0
929869,0,0
929814,N/A,0
929831,8.0M,0
929955,0,0
929993,0,0
929374,0,0
928869,0,0
928875,0,0
928837,0,0
928945,0,0
928933,0,0
928964,0,Unknown
928641,N/A,Não Informado
928598,400000,0
928737,0,0
928741,0,Não Informado
928777,USD 2500,Não Informado
928779,0,0
928791,$ 50000,0
928711,50000,Não Informado
928715,0,0
928718,1041600,0
928723,0,0
928728,0,0
928729,0,0
929232,0,0
929230,610467,0
929228,0,0
929257,0,0
929263,0,0
929196,0,0
929194,0,0
929201,0,0
929338,150000,0
929337,0,0
929353,0,0
929369,0,0
929283,0,0
929303,0,0
929313,N/A,0
929044,0,Não Informado
929066,0,0
929071,0,0
929073,0,0
928982,0,0
928979,0,0
928996,0,0
929167,0,0
929092,0,0
929118,0,0
931318,0,0
931331,10000,Não Informado
931295,0,Não Informado
931398,N/A,0
931387,0,0
931377,0,0
931447,0,0
931037,0,0
931038,0,0
931218,0,0
931129,N/A,0
931152,0,0
931153,300000,0
931163,0,0
931713,0,0
931689,0,0
931686,0,0
931688,0,0
931786,0,0
931794,0,0
931775,0,0
931742,0,0
931733,N/A,0
931750,0,0
931763,0,0
931499,0,0
931512,0,0
931541,N/A,Unknown
931644,0,0
931637,0,0
931639,0,0
931596,0,0
931562,USD 23682,0
931558,0,0
930441,0,Não Informado
930427,0,0
930586,0,0
930510,0,0
930512,0,0
930562,0,0
930564,0,0
930266,0,Não Informado
930253,0,0
930314,N/A,0
930883,0,0
930852,0,0
930866,0,0
931000,0,0
930965,0,0
930691,0,0
930814,9000,0
930643,0,0
930717,0,0
930791,0,0
926407,0,0
926389,0,0
926362,0,0
926351,N/A,0
926350,0,0
926438,USD 14000,0
926497,0,0
926525,0,0
926534,0,0
926341,0,0
926220,0,0
926230,0,0
926231,0,Unknown
926233,0,0
926242,0,0
926196,0,0
926256,0,0
926827,0,0
926831,0,0
926836,0,Unknown
926774,0,0
926790,0,0
926797,0,0
926900,0,0
926940,0,0
926855,0,0
926866,0,0
926874,0,0
926880,0,0
926611,0,0
926588,0,0
926583,0,0
926757,0,0
926704,0,0
926679,0,0
926661,0,0
926686,0,0
926687,0,0
926690,0,0
926691,0,Unknown
926699,0,0
925583,0,0
925595,0,0
925601,0,0
925609,0,0
925692,0,0
925696,0,Não Informado
925695,0,0
925691,0,0
925716,0,0
925741,0,0
925673,0,0
925355,0,0
925383,0,0
925386,0,0
925394,0,0
925293,0,0
925315,0,0
925501,0,Não Informado
925502,0,0
925518,0,0
925520,0,0
925444,N/A,Não Informado
926016,0,0
926013,0,0
926003,0,0
926010,0,0
926005,0,0
926032,0,0
926042,0,0
925971,0,0
925975,0,0
926129,0,0
926123,0,0
926121,0,0
926143,0,0
926105,0,0
926050,0,0
926093,0,230000
925814,0,0
925829,0,Unknown
925830,0,0
925849,0,0
925760,0,0
925777,0,0
925920,1270000,0
925950,150000,0
925957,0,0
925872,30235,0
925873,0,0
925893,0,Unknown
925900,0,Não Informado
925914,0,Unknown
928019,0,Não Informado
928016,0,0
928012,0,0
928009,0,0
927993,0,0
927997,0,0
928003,0,Unknown
928127,0,0
928118,0,0
928113,0,0
928131,0,Não Informado
928135,0,0
928142,0,Não Informado
928087,0,0
928102,0,0
927814,0,0
927843,0,0
927851,0,0
927771,0,0
927778,0,0
927917,0,0
927926,0,0
927856,0,0
927882,0,0
927887,0,0
928155,0,0
928417,0,0
928457,0,0
928364,0,0
928356,0,0
928527,40000,0
928523,10000,0
928537,20000,0
928550,N/A,0
928214,0,0
928221,0,0
928209,1355521,0
928205,N/A,0
928198,0,0
928162,0,0
928326,0,0
928328,0,0
928346,N/A,0
928304,0,0
927268,0,0
927236,0,0
927193,0,0
927190,N/A,0
927219,0,0
927359,0,0
927357,0,0
927371,0,0
927336,0,0
927317,0,0
927323,0,0
927325,0,0
927031,0,0
927037,N/A,0
927038,0,Não Informado
927047,0,0
927048,0,0
927050,0,0
927051,0,0
927061,0,0
926963,0,0
926976,0,0
926964,0,0
927004,0,0
926959,0,0
926979,0,0
926981,0,0
926985,0,0
927059,0,0
927143,0,0
927132,0,0
927163,0,0
927167,0,Não Informado
927076,0,Não Informado
927067,0,0
927065,0,0
927064,0,0
927094,0,0
927557,16.0K,0
927455,0,0
927424,0,0
927429,0,0
927533,0,0
927498,0,0
935972,0,0
935970,0,0
935984,400,0
936002,0,0
935909,0,0
936059,0,0
936015,0,0
935773,0,0
935877,10000,0
935881,800,0
935852,0,0
935811,0,0
935829,0,0
936344,160,0
936380,0,0
936385,0,Unknown
936443,0,0
936477,0,0
936149,0,0
936172,0,0
936269,0,0
936273,0,0
935209,1000,0
935169,0,0
935218,0,0
935024,0,0
934958,0,0
935090,0,0
935078,100,0
935115,0,0
935117,0,0
935069,0,0
935581,0,0
935547,0,0
935552,0,0
935687,0,0
935682,0,0
935641,N/A,0
935657,0,0
935419,0,0
935319,0,0
935357,0,0
935498,0,0
935497,0,0
935431,0,0
936485,0,0
937527,0,Unknown
937287,8345268,0
937285,0,0
937306,0,0
937326,0,0
937333,N/A,0
937409,0,0
937436,0,0
937357,70,0
937354,0,0
937345,N/A,0
937623,0,Unknown
937915,0,0
937906,0,0
937876,0,0
937949,0,0
937976,0,Unknown
937706,0,0
937708,0,0
937681,0,0
937646,0,0
937825,25.0K,0
937755,0,0
937781,0,0
936712,0,0
936740,N/A,0
936678,0,0
936829,0,0
936795,0,8000
936760,0,0
936783,0,0
936788,0,0
936792,0,0
936665,0,0
936530,N/A,0
936521,0,0
936647,0,Unknown
936622,0,Não Informado
936580,N/A,0
936579,N/A,0
936615,0,0
937099,0,0
937097,0,0
937051,0,0
937068,0,Não Informado
937071,0,0
937182,0,0
936874,0,0
936932,0,Não Informado
936966,0,0
936975,N/A,0
932853,0,0
932881,N/A,0
932801,0,0
932796,0,0
932820,N/A,0
932827,0,Não Informado
932882,0,0
932909,0,0
932664,0,0
932650,0,0
932637,0,Unknown
932710,2500,0
933210,0,0
933216,0,0
933193,N/A,0
933181,0,0
933187,0,0
933239,0,0
933292,0,0
933284,0,0
932994,0,0
933138,N/A,0
933140,0,0
933082,0,0
933090,0,0
932085,0,0
932072,0,Unknown
932070,0,0
932029,USD 8000,0
932047,0,0
931891,N/A,0
931887,0,0
931879,0,0
931877,0,0
931905,1.2K,0
931825,0,0
931865,0,0
931980,0,0
931966,0,0
931985,0,0
931948,0,0
931953,0,Não Informado
932481,0,0
932419,0,0
932231,0,0
932401,0,0
934408,0,Unknown
934407,0,0
934393,0,0
934429,0,Não Informado
934438,0,0
934344,0,0
934336,0,0
934376,0,Unknown
934201,0,0
934160,0,0
934155,0,0
934291,0,0
934247,N/A,Não Informado
934524,0,0
934798,0,0
934801,0,0
934803,0,0
934874,0,0
934826,0,0
934855,0,0
934726,70000,0
934573,0,0
934602,0,Unknown
934606,0,0
934623,0,0
934541,0,0
934531,0,0
934560,0,0
934696,0,0
934684,0,Não Informado
934680,0,0
934703,0,0
934708,0,0
934710,0,0
934675,0,Unknown
934632,83000000,0
934634,0,0
934654,0,0
934661,0,0
934665,0,0
934671,0,0
934672,0,0
934673,0,0
933750,0,0
933428,0,0
933436,7000,0
933437,0,0
933445,0,0
933375,0,0
933398,0,0
933523,0,0
933506,0,0
933502,0,0
933491,N/A,0
933492,0,0
934026,0,0
933975,0,0
934120,0,0
934138,0,0
934139,0,0
934061,0,0
934090,0,0
933816,0,0
933964,0,0
966571,0,0
966576,0,107398
966596,0,0
966600,0,0
966663,0,0
966658,0,0
966679,0,0
966646,N/A,0
966616,0,0
966629,0,0
966643,0,0
966364,0,0
966336,N/A,0
966351,500,0
966355,0,0
966473,0,0
966458,0,0
966896,0,0
967047,0,0
966757,0,0
966742,0,0
966769,0,0
966773,0,Não Informado
966776,0,0
966780,0,0
966732,0,Não Informado
966700,0,0
966717,N/A,0
966789,0,0
966856,0,0
966851,0,0
966860,0,0
966836,0,0
966795,0,Unknown
965791,0,0
965890,4340000,0
965898,1760,0
965899,0,0
965609,0,0
965624,0,0
965642,0,0
965734,0,Unknown
965714,N/A,0
965664,0,0
965657,0,0
966199,0,0
966300,0,0
966316,0,0
966260,0,0
965968,N/A,0
965934,0,0
965926,0,0
966086,14.0M,0
